trial,time,drone_id,depot_id,pkg_id,agent_tw_earliest_time,agent_tw_latest_time,agent_tw_avail,reward,true_return_time,true_delivery_time,approx_travel_time,true_travel_time
20,22,dn10,4,pkg30,29.0,35.0,39,1000.0,64,43,4,21
20,22,dn14,5,pkg32,31.0,38.0,41,1000.0,33.0,31.0,3,2.0
20,24,dn4,2,pkg29,28.0,33.0,40,1000.0,48,36,7,12
20,26,dn11,4,pkg31,31.0,37.0,39,1000.0,62,44,2,18
20,29,dn5,2,pkg33,37.0,42.0,46,1000.0,47,38,4,9
20,31,dn13,5,pkg34,41.0,48.0,54,1000.0,45.0,41.0,6,4.0
20,37,dn6,2,pkg35,42.0,50.0,56,1000.0,85,61,6,24
20,42,dn3,1,pkg36,47.0,53.0,63,1000.0,64,53,10,11
20,43,dn12,4,pkg37,50.0,60.0,70,1000.0,63,53,10,10
20,47,dn5,2,pkg38,51.0,60.0,68,1000.0,91,69,8,22
20,48,dn7,3,pkg39,56.0,64.0,73,1000.0,58.0,56.0,9,2.0
20,49,dn4,2,pkg40,58.0,64.0,72,1000.0,69,59,8,10
20,52,dn13,5,pkg43,61.0,69.0,75,1000.0,68.0,61.0,6,7.0
20,53,dn8,3,pkg44,58.0,67.0,76,1000.0,63,58,9,5
20,55,dn14,5,pkg45,64.0,74.0,85,1000.0,72.0,64.0,11,8.0
20,56,dn9,3,pkg46,63.0,71.0,81,1000.0,86,71,10,15
20,58,dn1,1,pkg42,60.0,65.0,74,1000.0,86,72,9,14
20,61,dn15,5,pkg47,68.0,78.0,86,1000.0,83,72,8,11
20,62,dn11,4,pkg41,59.0,67.0,70,1000.0,128,95,3,33
20,66,dn7,3,pkg48,74.0,82.0,89,1000.0,77.0,74.0,7,3.0
20,71,dn2,1,pkg49,79.0,88.0,98,1000.0,101,86,10,15
20,74,dn4,2,pkg50,84.0,91.0,99,1000.0,112,93,8,19
20,75,dn3,1,pkg51,81.0,91.0,96,1000.0,83.0,81.0,5,2.0
20,77,dn7,3,pkg52,85.0,94.0,99,1000.0,93,85,5,8
20,79,dn10,4,pkg53,89.0,95.0,106,1000.0,115,97,11,18
20,81,dn8,3,pkg54,88.0,95.0,102,1000.0,101,91,7,10
20,83,dn3,1,pkg55,89.0,99.0,104,1000.0,101,92,5,9
20,85,dn6,2,pkg56,92.0,97.0,106,1000.0,111,98,9,13
20,85,dn13,5,pkg57,93.0,102.0,106,1000.0,96.0,93.0,4,3.0
20,86,dn1,1,pkg58,92.0,98.0,106,1000.0,97.0,92.0,8,5.0
20,91,dn9,3,pkg59,99.0,105.0,116,1000.0,107,99,11,8
20,92,dn5,2,pkg60,102.0,111.0,120,1000.0,120,106,9,14
20,95,dn7,3,pkg61,102.0,109.0,115,1000.0,111,103,6,8
20,98,dn1,1,pkg63,106.0,116.0,119,1000.0,110.0,106.0,3,4.0
21,0,dn1,1,pkg2,7.0,12.0,16,1000.0,13.0,7.0,4,6.0
21,0,dn2,1,pkg9,6.0,16.0,20,1000.0,36,18,4,18
21,0,dn3,1,pkg8,9.0,15.0,21,1000.0,14.0,9.0,6,5.0
21,0,dn4,2,pkg6,8.0,13.0,15,1000.0,46,23,2,23
21,0,dn5,2,pkg19,10.0,15.0,18,1000.0,36,18,3,18
21,0,dn6,2,pkg1,5.0,10.0,19,1000.0,34,17,9,17
21,0,dn7,3,pkg12,5.0,12.0,13,1000.0,18,9,1,9
21,0,dn8,3,pkg10,6.0,12.0,15,1000.0,16,8,3,8
21,0,dn9,3,pkg11,7.0,12.0,16,1000.0,13.0,7.0,4,6.0
21,0,dn10,4,pkg3,6.0,12.0,14,1000.0,34,17,2,17
21,0,dn11,4,pkg18,9.0,14.0,17,1000.0,26,13,3,13
21,0,dn12,4,pkg22,5.0,15.0,19,1000.0,26,13,4,13
21,0,dn13,5,pkg13,5.0,13.0,15,1000.0,8.0,5.0,2,3.0
21,0,dn14,5,pkg20,8.0,13.0,16,1000.0,11.0,8.0,3,3.0
21,0,dn15,5,pkg4,6.0,14.0,18,1000.0,9.0,6.0,4,3.0
21,8,dn13,5,pkg23,14.0,23.0,29,1000.0,26,17,6,9
21,9,dn15,5,pkg24,15.0,20.0,27,1000.0,19.0,15.0,7,4.0
21,13,dn1,1,pkg21,8.0,15.0,21,1000.0,59,36,6,23
21,13,dn9,3,pkg7,9.0,15.0,25,1000.0,39,26,10,13
21,14,dn3,1,pkg14,10.0,16.0,24,1000.0,46,30,8,16
21,14,dn14,5,pkg26,19.0,29.0,33,1000.0,24,19,4,5
21,16,dn8,3,pkg5,9.0,17.0,27,1000.0,66,41,10,25
21,18,dn7,3,pkg28,22.0,32.0,36,1000.0,30,24,4,6
21,19,dn15,5,pkg30,26.0,36.0,41,1000.0,30.0,26.0,5,4.0
21,24,dn14,5,pkg31,32.0,37.0,47,1000.0,39.0,32.0,10,7.0
21,26,dn11,4,pkg27,26.0,34.0,38,1000.0,58,42,4,16
21,26,dn12,4,pkg29,25.0,34.0,41,1000.0,86,56,7,30
21,29,dn13,5,pkg35,35.0,42.0,51,1000.0,40.0,35.0,9,5.0
21,31,dn7,3,pkg37,38.0,45.0,55,1000.0,69,50,10,19
21,33,dn15,5,pkg39,43.0,50.0,58,1000.0,48.0,43.0,8,5.0
21,34,dn6,2,pkg32,31.0,40.0,41,1000.0,44,39,1,5
21,34,dn10,4,pkg34,35.0,40.0,45,1000.0,88,61,5,27
21,36,dn2,1,pkg36,38.0,44.0,50,1000.0,62,49,6,13
21,36,dn5,2,pkg33,35.0,43.0,46,1000.0,62,49,3,13
21,39,dn9,3,pkg42,46.0,51.0,54,1000.0,55,47,3,8
21,44,dn6,2,pkg38,41.0,49.0,55,1000.0,100,72,6,28
21,46,dn3,1,pkg44,52.0,57.0,63,1000.0,74,60,6,14
21,46,dn4,2,pkg40,44.0,53.0,59,1000.0,82,64,6,18
21,46,dn13,5,pkg45,56.0,62.0,70,1000.0,64.0,56.0,8,8.0
21,47,dn14,5,pkg46,57.0,64.0,75,1000.0,77,62,11,15
21,49,dn15,5,pkg47,59.0,65.0,70,1000.0,66.0,59.0,5,7.0
21,55,dn9,3,pkg43,50.0,57.0,67,1000.0,79,67,10,12
21,59,dn1,1,pkg48,58.0,64.0,71,1000.0,77,68,7,9
21,60,dn11,4,pkg51,70.0,75.0,77,1000.0,96,78,2,18
21,62,dn5,2,pkg49,61.0,66.0,76,1000.0,88,75,10,13
21,66,dn8,3,pkg50,63.0,70.0,75,1000.0,104,85,5,19
21,68,dn2,1,pkg56,76.0,84.0,90,1000.0,96,82,6,14
21,69,dn7,3,pkg55,73.0,78.0,87,1000.0,109,89,9,20
21,72,dn13,5,pkg58,79.0,84.0,93,1000.0,88,80,9,8
21,75,dn3,1,pkg59,83.0,93.0,95,1000.0,90.0,83.0,2,7.0
21,80,dn1,1,pkg61,85.0,93.0,102,1000.0,92,86,9,6
21,81,dn9,3,pkg62,88.0,94.0,104,1000.0,109,95,10,14
21,82,dn4,2,pkg57,79.0,86.0,87,1000.0,124,103,1,21
21,84,dn14,5,pkg63,89.0,99.0,109,1000.0,106,95,10,11
21,86,dn12,4,pkg64,92.0,99.0,101,1000.0,126,106,2,20
21,88,dn5,2,pkg60,83.0,92.0,94,1000.0,116,102,2,14
21,88,dn10,4,pkg65,94.0,99.0,109,1000.0,116,102,10,14
21,91,dn3,1,pkg66,101.0,110.0,121,1000.0,115,103,11,12
21,93,dn13,5,pkg67,100.0,108.0,115,1000.0,109,101,7,8
21,95,dn1,1,pkg68,100.0,110.0,115,1000.0,121,108,5,13
21,96,dn15,5,pkg69,105.0,110.0,117,1000.0,116,106,7,10
22,0,dn1,1,pkg9,5.0,10.0,16,1000.0,24,12,6,12
22,0,dn2,1,pkg21,7.0,14.0,16,1000.0,16,8,2,8
22,0,dn3,1,pkg1,5.0,12.0,17,1000.0,30,15,5,15
22,0,dn4,2,pkg17,6.0,11.0,21,1000.0,16,8,10,8
22,0,dn5,2,pkg10,8.0,16.0,22,1000.0,34,17,6,17
22,0,dn6,2,pkg16,7.0,13.0,22,1000.0,18,9,9,9
22,0,dn7,3,pkg22,5.0,10.0,14,1000.0,8.0,5.0,4,3.0
22,0,dn8,3,pkg12,6.0,15.0,18,1000.0,22,11,3,11
22,0,dn9,3,pkg8,6.0,12.0,22,1000.0,12,6,10,6
22,0,dn10,4,pkg18,5.0,14.0,17,1000.0,48,24,3,24
22,0,dn11,4,pkg13,9.0,14.0,20,1000.0,30,15,6,15
22,0,dn12,4,pkg11,5.0,15.0,21,1000.0,36,18,6,18
22,0,dn13,5,pkg19,6.0,14.0,20,1000.0,14,7,6,7
22,0,dn14,5,pkg14,9.0,18.0,23,1000.0,17.0,9.0,5,8.0
22,0,dn15,5,pkg4,9.0,19.0,25,1000.0,14.0,9.0,6,5.0
22,8,dn7,3,pkg2,7.0,13.0,23,1000.0,38,23,10,15
22,12,dn9,3,pkg7,10.0,16.0,24,1000.0,40,26,8,14
22,14,dn13,5,pkg6,10.0,20.0,26,1000.0,22,18,6,4
22,14,dn15,5,pkg23,8.0,18.0,28,1000.0,32,23,10,9
22,16,dn2,1,pkg5,10.0,19.0,21,1000.0,34,25,2,9
22,16,dn4,2,pkg3,8.0,18.0,27,1000.0,62,39,9,23
22,17,dn14,5,pkg29,23.0,28.0,31,1000.0,26.0,23.0,3,3.0
22,18,dn6,2,pkg24,13.0,23.0,28,1000.0,46,32,5,14
22,22,dn8,3,pkg27,20.0,27.0,30,1000.0,34,28,3,6
22,22,dn13,5,pkg28,19.0,29.0,38,1000.0,44,33,9,11
22,24,dn1,1,pkg30,20.0,26.0,36,1000.0,68,46,10,22
22,26,dn14,5,pkg32,32.0,42.0,52,1000.0,44,35,10,9
22,30,dn3,1,pkg33,31.0,40.0,45,1000.0,50,40,5,10
22,30,dn11,4,pkg34,35.0,44.0,49,1000.0,80,55,5,25
22,32,dn15,5,pkg36,38.0,45.0,54,1000.0,48,40,9,8
22,34,dn2,1,pkg35,36.0,41.0,45,1000.0,70,52,4,18
22,34,dn5,2,pkg38,43.0,50.0,55,1000.0,51.0,43.0,5,8.0
22,36,dn12,4,pkg37,43.0,50.0,58,1000.0,58,47,8,11
22,44,dn7,3,pkg42,50.0,57.0,66,1000.0,72,58,9,14
22,45,dn13,5,pkg43,55.0,63.0,71,1000.0,60.0,55.0,8,5.0
22,46,dn6,2,pkg39,44.0,52.0,61,1000.0,102,74,9,28
22,48,dn10,4,pkg44,52.0,57.0,60,1000.0,94,71,3,23
22,49,dn8,3,pkg46,58.0,64.0,73,1000.0,83,66,9,17
22,50,dn3,1,pkg41,51.0,56.0,60,1000.0,86,68,4,18
22,51,dn9,3,pkg47,61.0,67.0,74,1000.0,65.0,61.0,7,4.0
22,54,dn14,5,pkg48,64.0,72.0,78,1000.0,73.0,64.0,6,9.0
22,55,dn15,5,pkg49,64.0,71.0,79,1000.0,72.0,64.0,8,8.0
22,60,dn5,2,pkg50,68.0,77.0,86,1000.0,104,82,9,22
22,61,dn13,5,pkg51,69.0,79.0,82,1000.0,72.0,69.0,3,3.0
22,65,dn9,3,pkg52,71.0,81.0,82,1000.0,75.0,71.0,1,4.0
22,72,dn7,3,pkg53,77.0,86.0,89,1000.0,84,78,3,6
22,73,dn13,5,pkg54,82.0,89.0,96,1000.0,87.0,82.0,7,5.0
22,74,dn4,2,pkg55,82.0,88.0,90,1000.0,110,92,2,18
22,75,dn1,1,pkg56,82.0,89.0,95,1000.0,87.0,82.0,6,5.0
22,76,dn9,3,pkg57,84.0,90.0,95,1000.0,86.0,84.0,5,2.0
22,80,dn11,4,pkg58,88.0,93.0,100,1000.0,108,94,7,14
22,81,dn2,1,pkg59,90.0,100.0,109,1000.0,107,94,9,13
22,83,dn8,3,pkg60,92.0,99.0,104,1000.0,109,96,5,13
22,84,dn12,4,pkg61,90.0,98.0,105,1000.0,100,92,7,8
22,86,dn3,1,pkg62,95.0,103.0,109,1000.0,128,107,6,21
22,86,dn7,3,pkg63,94.0,104.0,107,1000.0,116,101,3,15
22,87,dn1,1,pkg64,94.0,103.0,107,1000.0,103,95,4,8
22,89,dn9,3,pkg65,95.0,101.0,106,1000.0,100.0,95.0,5,5.0
22,93,dn13,5,pkg66,98.0,104.0,113,1000.0,113,103,9,10
22,98,dn10,4,pkg68,106.0,116.0,127,1000.0,112.0,106.0,11,6.0
23,0,dn1,1,pkg16,6.0,15.0,17,1000.0,11.0,6.0,2,5.0
23,0,dn2,1,pkg19,6.0,13.0,18,1000.0,28,14,5,14
23,0,dn3,1,pkg5,7.0,14.0,19,1000.0,20,10,5,10
23,0,dn4,2,pkg9,8.0,15.0,17,1000.0,30,15,2,15
23,0,dn5,2,pkg6,9.0,16.0,18,1000.0,30,15,2,15
23,0,dn6,2,pkg15,8.0,13.0,18,1000.0,44,22,5,22
23,0,dn7,3,pkg8,5.0,13.0,14,1000.0,10,5,1,5
23,0,dn8,3,pkg7,7.0,14.0,15,1000.0,11.0,7.0,1,4.0
23,0,dn9,3,pkg22,7.0,12.0,17,1000.0,28,14,5,14
23,0,dn10,4,pkg13,7.0,12.0,14,1000.0,18,9,2,9
23,0,dn11,4,pkg17,6.0,15.0,18,1000.0,34,17,3,17
23,0,dn12,4,pkg21,5.0,15.0,22,1000.0,16,8,7,8
23,0,dn13,5,pkg2,7.0,13.0,16,1000.0,11.0,7.0,3,4.0
23,0,dn14,5,pkg20,5.0,13.0,21,1000.0,9.0,5.0,8,4.0
23,0,dn15,5,pkg10,6.0,16.0,22,1000.0,8.0,6.0,6,2.0
23,8,dn15,5,pkg24,11.0,17.0,23,1000.0,16,12,6,4
23,9,dn14,5,pkg14,10.0,19.0,24,1000.0,15,12,5,3
23,10,dn7,3,pkg25,15.0,23.0,31,1000.0,38,24,8,14
23,11,dn1,1,pkg12,9.0,19.0,22,1000.0,45,28,3,17
23,11,dn8,3,pkg28,19.0,26.0,37,1000.0,37,24,11,13
23,11,dn13,5,pkg1,9.0,18.0,25,1000.0,27,19,7,8
23,15,dn14,5,pkg26,11.0,19.0,26,1000.0,23,19,7,4
23,16,dn12,4,pkg3,8.0,17.0,23,1000.0,58,37,6,21
23,16,dn15,5,pkg4,10.0,18.0,28,1000.0,32,24,10,8
23,18,dn10,4,pkg29,22.0,30.0,33,1000.0,44,31,3,13
23,20,dn3,1,pkg31,21.0,28.0,34,1000.0,36,28,6,8
23,23,dn14,5,pkg32,22.0,32.0,35,1000.0,31,27,3,4
23,27,dn13,5,pkg37,31.0,39.0,48,1000.0,37,32,9,5
23,28,dn2,1,pkg30,25.0,30.0,35,1000.0,50,39,5,11
23,28,dn9,3,pkg38,36.0,42.0,52,1000.0,44,36,10,8
23,30,dn4,2,pkg34,26.0,36.0,40,1000.0,54,42,4,12
23,30,dn5,2,pkg35,30.0,40.0,47,1000.0,62,46,7,16
23,31,dn14,5,pkg41,39.0,46.0,56,1000.0,57,44,10,13
23,34,dn11,4,pkg33,28.0,36.0,43,1000.0,54,44,7,10
23,36,dn3,1,pkg36,32.0,41.0,47,1000.0,62,49,6,13
23,37,dn8,3,pkg39,34.0,44.0,53,1000.0,63,50,9,13
23,38,dn7,3,pkg40,35.0,45.0,53,1000.0,68,53,8,15
23,43,dn13,5,pkg44,49.0,55.0,60,1000.0,52.0,49.0,5,3.0
23,44,dn6,2,pkg42,47.0,52.0,57,1000.0,80,62,5,18
23,44,dn9,3,pkg43,49.0,57.0,63,1000.0,70,57,6,13
23,44,dn15,5,pkg45,51.0,58.0,64,1000.0,57.0,51.0,6,6.0
23,47,dn1,1,pkg47,55.0,63.0,68,1000.0,63,55,5,8
23,48,dn10,4,pkg48,54.0,62.0,72,1000.0,94,71,10,23
23,52,dn2,1,pkg51,58.0,65.0,72,1000.0,80,66,7,14
23,54,dn4,2,pkg46,51.0,56.0,64,1000.0,90,72,8,18
23,54,dn11,4,pkg49,56.0,61.0,63,1000.0,102,78,2,24
23,54,dn13,5,pkg52,60.0,69.0,77,1000.0,70,62,8,8
23,57,dn14,5,pkg53,62.0,68.0,74,1000.0,67,62,6,5
23,58,dn12,4,pkg54,64.0,72.0,78,1000.0,104,81,6,23
23,61,dn15,5,pkg55,70.0,80.0,83,1000.0,74.0,70.0,3,4.0
23,62,dn5,2,pkg50,58.0,68.0,79,1000.0,76,69,11,7
23,67,dn1,1,pkg58,73.0,82.0,93,1000.0,87,77,11,10
23,69,dn3,1,pkg59,74.0,79.0,89,1000.0,76.0,74.0,10,2.0
23,70,dn7,3,pkg60,76.0,85.0,96,1000.0,80.0,76.0,11,4.0
23,76,dn3,1,pkg61,82.0,90.0,101,1000.0,88,82,11,6
23,76,dn5,2,pkg57,72.0,80.0,86,1000.0,98,87,6,11
23,76,dn8,3,pkg62,86.0,92.0,97,1000.0,91.0,86.0,5,5.0
23,77,dn9,3,pkg63,84.0,94.0,96,1000.0,107,92,2,15
23,78,dn13,5,pkg64,86.0,91.0,98,1000.0,93.0,86.0,7,7.0
23,80,dn2,1,pkg65,87.0,95.0,105,1000.0,102,91,10,11
23,83,dn7,3,pkg66,90.0,100.0,107,1000.0,94.0,90.0,7,4.0
23,84,dn6,2,pkg67,90.0,98.0,107,1000.0,104,94,9,10
23,89,dn14,5,pkg70,98.0,103.0,109,1000.0,103.0,98.0,6,5.0
23,90,dn4,2,pkg68,92.0,99.0,102,1000.0,144,117,3,27
23,91,dn8,3,pkg69,92.0,97.0,106,1000.0,105,98,9,7
23,94,dn7,3,pkg71,101.0,111.0,120,1000.0,138,116,9,22
23,95,dn13,5,pkg72,101.0,108.0,116,1000.0,105.0,101.0,8,4.0
23,98,dn5,2,pkg73,105.0,114.0,115,1000.0,116,107,1,9
24,0,dn1,1,pkg10,6.0,13.0,16,1000.0,20,10,3,10
24,0,dn2,1,pkg6,7.0,12.0,17,1000.0,14,7,5,7
24,0,dn3,1,pkg22,8.0,13.0,18,1000.0,34,17,5,17
24,0,dn4,2,pkg2,5.0,11.0,15,1000.0,50,25,4,25
24,0,dn5,2,pkg3,10.0,16.0,18,1000.0,40,20,2,20
24,0,dn6,2,pkg15,9.0,15.0,18,1000.0,34,17,3,17
24,0,dn7,3,pkg17,5.0,11.0,16,1000.0,26,13,5,13
24,0,dn8,3,pkg1,10.0,16.0,19,1000.0,13.0,10.0,3,3.0
24,0,dn9,3,pkg14,10.0,15.0,19,1000.0,28,14,4,14
24,0,dn10,4,pkg11,7.0,13.0,16,1000.0,20,10,3,10
24,0,dn11,4,pkg7,5.0,13.0,18,1000.0,46,23,5,23
24,0,dn12,4,pkg20,8.0,16.0,18,1000.0,50,25,2,25
24,0,dn13,5,pkg4,6.0,14.0,16,1000.0,7.0,6.0,2,1.0
24,0,dn14,5,pkg19,9.0,17.0,21,1000.0,15.0,9.0,4,6.0
24,0,dn15,5,pkg21,6.0,16.0,27,1000.0,18,9,11,9
24,7,dn13,5,pkg23,8.0,16.0,21,1000.0,13,10,5,3
24,13,dn8,3,pkg5,5.0,14.0,23,1000.0,25,19,9,6
24,13,dn13,5,pkg27,15.0,21.0,27,1000.0,21,17,6,4
24,14,dn2,1,pkg13,8.0,16.0,21,1000.0,34,24,5,10
24,15,dn14,5,pkg24,9.0,18.0,28,1000.0,37,26,10,11
24,18,dn15,5,pkg16,10.0,20.0,30,1000.0,46,32,10,14
24,20,dn1,1,pkg31,25.0,31.0,36,1000.0,54,37,5,17
24,20,dn10,4,pkg25,12.0,22.0,25,1000.0,58,39,3,19
24,21,dn13,5,pkg30,21.0,27.0,37,1000.0,41,31,10,10
24,25,dn8,3,pkg28,17.0,27.0,31,1000.0,37,31,4,6
24,26,dn7,3,pkg34,28.0,33.0,41,1000.0,62,44,8,18
24,28,dn9,3,pkg36,30.0,39.0,43,1000.0,40,34,4,6
24,34,dn2,1,pkg35,32.0,37.0,40,1000.0,52,43,3,9
24,34,dn3,1,pkg37,33.0,42.0,44,1000.0,56,45,2,11
24,34,dn6,2,pkg40,44.0,49.0,53,1000.0,58,46,4,12
24,37,dn8,3,pkg38,33.0,43.0,46,1000.0,45,41,3,4
24,37,dn14,5,pkg41,42.0,50.0,53,1000.0,46.0,42.0,3,4.0
24,40,dn5,2,pkg39,40.0,47.0,57,1000.0,78,59,10,19
24,40,dn9,3,pkg43,43.0,50.0,57,1000.0,50,45,7,5
24,46,dn11,4,pkg42,43.0,49.0,54,1000.0,84,65,5,19
24,50,dn4,2,pkg44,52.0,59.0,67,1000.0,86,68,8,18
24,50,dn12,4,pkg45,55.0,63.0,66,1000.0,92,71,3,21
24,52,dn2,1,pkg46,53.0,61.0,68,1000.0,84,68,7,16
24,58,dn6,2,pkg48,62.0,69.0,73,1000.0,100,79,4,21
24,58,dn10,4,pkg47,58.0,68.0,72,1000.0,104,81,4,23
24,60,dn1,1,pkg52,66.0,71.0,77,1000.0,80,70,6,10
24,61,dn3,1,pkg53,70.0,76.0,83,1000.0,74.0,70.0,7,4.0
24,63,dn13,5,pkg54,72.0,82.0,93,1000.0,91,77,11,14
24,65,dn7,3,pkg55,73.0,78.0,85,1000.0,78.0,73.0,7,5.0
24,66,dn8,3,pkg56,71.0,80.0,88,1000.0,78,72,8,6
24,70,dn9,3,pkg57,78.0,86.0,94,1000.0,79.0,78.0,8,1.0
24,75,dn14,5,pkg58,84.0,94.0,100,1000.0,87.0,84.0,6,3.0
24,76,dn15,5,pkg59,81.0,91.0,95,1000.0,86,81,4,5
24,78,dn5,2,pkg60,87.0,95.0,100,1000.0,96,87,5,9
24,79,dn3,1,pkg61,89.0,98.0,104,1000.0,103,91,6,12
24,81,dn1,1,pkg62,88.0,95.0,104,1000.0,91.0,88.0,9,3.0
24,84,dn2,1,pkg63,89.0,99.0,103,1000.0,108,96,4,12
24,84,dn7,3,pkg64,90.0,100.0,104,1000.0,98,91,4,7
24,87,dn4,2,pkg65,96.0,106.0,114,1000.0,133,110,8,23
24,88,dn8,3,pkg66,93.0,102.0,112,1000.0,116,102,10,14
24,89,dn9,3,pkg67,99.0,109.0,119,1000.0,111,100,10,11
24,91,dn1,1,pkg69,100.0,109.0,114,1000.0,105.0,100.0,5,5.0
24,92,dn13,5,pkg70,98.0,103.0,112,1000.0,108,100,9,8
24,96,dn5,2,pkg68,97.0,104.0,107,1000.0,116,106,3,10
24,98,dn11,4,pkg71,108.0,114.0,124,1000.0,117.0,108.0,10,9.0
25,0,dn1,1,pkg20,5.0,10.0,14,1000.0,28,14,4,14
25,0,dn2,1,pkg7,6.0,14.0,15,1000.0,32,16,1,16
25,0,dn3,1,pkg15,6.0,14.0,16,1000.0,12,6,2,6
25,0,dn4,2,pkg12,9.0,14.0,17,1000.0,40,20,3,20
25,0,dn5,2,pkg14,9.0,14.0,18,1000.0,26,13,4,13
25,0,dn6,2,pkg6,8.0,14.0,19,1000.0,26,13,5,13
25,0,dn7,3,pkg16,5.0,12.0,17,1000.0,18,9,5,9
25,0,dn8,3,pkg5,5.0,15.0,19,1000.0,9.0,5.0,4,4.0
25,0,dn9,3,pkg13,10.0,17.0,19,1000.0,18.0,10.0,2,8.0
25,0,dn10,4,pkg8,7.0,15.0,19,1000.0,40,20,4,20
25,0,dn11,4,pkg10,5.0,13.0,19,1000.0,20,10,6,10
25,0,dn12,4,pkg19,9.0,16.0,23,1000.0,28,14,7,14
25,0,dn13,5,pkg4,10.0,15.0,18,1000.0,14.0,10.0,3,4.0
25,0,dn14,5,pkg22,7.0,14.0,20,1000.0,14,7,6,7
25,0,dn15,5,pkg1,7.0,12.0,22,1000.0,18,9,10,9
25,9,dn8,3,pkg18,10.0,20.0,22,1000.0,21,15,2,6
25,12,dn3,1,pkg11,9.0,17.0,20,1000.0,38,25,3,13
25,14,dn13,5,pkg2,8.0,15.0,24,1000.0,34,24,9,10
25,14,dn14,5,pkg3,9.0,17.0,25,1000.0,28,21,8,7
25,18,dn7,3,pkg9,10.0,19.0,26,1000.0,40,29,7,11
25,18,dn9,3,pkg25,19.0,28.0,36,1000.0,30,24,8,6
25,18,dn15,5,pkg28,23.0,33.0,34,1000.0,24.0,23.0,1,1.0
25,20,dn11,4,pkg26,17.0,27.0,30,1000.0,36,28,3,8
25,21,dn8,3,pkg30,30.0,39.0,47,1000.0,41,31,8,10
25,24,dn15,5,pkg31,29.0,37.0,44,1000.0,46,35,7,11
25,26,dn5,2,pkg27,25.0,32.0,41,1000.0,88,57,9,31
25,26,dn6,2,pkg33,32.0,41.0,49,1000.0,42,34,8,8
25,28,dn1,1,pkg29,25.0,34.0,41,1000.0,70,49,7,21
25,28,dn12,4,pkg32,34.0,42.0,52,1000.0,46,37,10,9
25,28,dn14,5,pkg34,33.0,41.0,49,1000.0,36.0,33.0,8,3.0
25,30,dn9,3,pkg36,38.0,45.0,55,1000.0,68,49,10,19
25,32,dn2,1,pkg37,38.0,48.0,55,1000.0,41.0,38.0,7,3.0
25,34,dn13,5,pkg38,41.0,46.0,57,1000.0,50,42,11,8
25,36,dn11,4,pkg35,38.0,48.0,56,1000.0,90,63,8,27
25,36,dn14,5,pkg39,46.0,54.0,59,1000.0,49.0,46.0,5,3.0
25,38,dn3,1,pkg40,48.0,53.0,60,1000.0,58,48,7,10
25,41,dn4,2,pkg41,51.0,61.0,68,1000.0,67,54,7,13
25,43,dn7,3,pkg42,49.0,55.0,58,1000.0,61,52,3,9
25,44,dn2,1,pkg43,53.0,60.0,65,1000.0,59.0,53.0,5,6.0
25,45,dn6,2,pkg44,53.0,59.0,68,1000.0,57.0,53.0,9,4.0
25,46,dn8,3,pkg45,51.0,61.0,72,1000.0,60,53,11,7
25,50,dn13,5,pkg47,56.0,63.0,70,1000.0,60.0,56.0,7,4.0
25,53,dn14,5,pkg48,62.0,71.0,72,1000.0,63.0,62.0,1,1.0
25,55,dn10,4,pkg50,65.0,71.0,79,1000.0,75,65,8,10
25,57,dn6,2,pkg46,56.0,62.0,72,1000.0,117,87,10,30
25,57,dn12,4,pkg52,66.0,72.0,80,1000.0,89,73,8,16
25,59,dn15,5,pkg54,65.0,73.0,79,1000.0,73,66,6,7
25,60,dn8,3,pkg51,61.0,69.0,77,1000.0,90,75,8,15
25,60,dn13,5,pkg55,68.0,78.0,86,1000.0,73.0,68.0,8,5.0
25,61,dn7,3,pkg53,64.0,71.0,77,1000.0,87,74,6,13
25,62,dn2,1,pkg56,69.0,76.0,80,1000.0,82,72,4,10
25,67,dn4,2,pkg49,62.0,71.0,77,1000.0,83,75,6,8
25,69,dn3,1,pkg57,79.0,84.0,95,1000.0,82.0,79.0,11,3.0
25,70,dn1,1,pkg58,76.0,85.0,96,1000.0,82,76,11,6
25,75,dn10,4,pkg60,78.0,86.0,90,1000.0,111,93,4,18
25,76,dn9,3,pkg62,83.0,89.0,93,1000.0,89.0,83.0,4,6.0
25,78,dn13,5,pkg63,86.0,94.0,100,1000.0,90.0,86.0,6,4.0
25,82,dn1,1,pkg59,82.0,88.0,92,1000.0,122,102,4,20
25,83,dn4,2,pkg64,89.0,94.0,99,1000.0,125,104,5,21
25,84,dn2,1,pkg66,93.0,101.0,111,1000.0,118,101,10,17
25,85,dn14,5,pkg67,91.0,100.0,107,1000.0,107,96,7,11
25,87,dn7,3,pkg68,95.0,104.0,106,1000.0,101.0,95.0,2,6.0
25,88,dn5,2,pkg61,85.0,93.0,103,1000.0,116,102,10,14
25,89,dn12,4,pkg65,88.0,97.0,101,1000.0,129,109,4,20
25,91,dn3,1,pkg69,101.0,106.0,111,1000.0,104.0,101.0,5,3.0
25,93,dn11,4,pkg70,98.0,104.0,106,1000.0,109,101,2,8
25,94,dn8,3,pkg71,104.0,112.0,118,1000.0,108.0,104.0,6,4.0
25,97,dn9,3,pkg72,102.0,112.0,118,1000.0,105.0,102.0,6,3.0
26,0,dn1,1,pkg2,5.0,10.0,12,1000.0,24,12,2,12
